,port_ret,bench_ret
2023-07-10,0.0029717875792175594,0.002283544673454374
2023-07-11,0.003965122322985848,0.005147090128992315
2023-07-12,-0.013539020968376515,-0.010591244362928576
2023-07-13,0.01190331104466134,0.01111314346885586
2023-07-14,0.00370300999402244,0.0006218740814927977
2023-07-17,-0.0026384697111597405,-0.0024982709105512146
2023-07-18,-0.0029610041593418866,-0.0005319827222207464
2023-07-19,0.0015959098422203893,0.0023599288058483068
2023-07-20,-0.010047689448905845,-0.007989316143665909
2023-07-21,0.002428266721834629,0.00229065087981301
2023-07-24,0.0020248108834844854,-0.0005269241888029574
2023-07-25,0.017872510024907216,0.01954592036719667
2023-07-26,-0.0008009642654197643,-0.00020701820149866335
2023-07-27,-0.00495609998409915,-0.0033394761481147393
2023-07-28,0.011462359075341263,0.014808657340001866
2023-07-31,0.007196548806682523,0.010424603916388664
2023-08-01,0.0011392066193834844,0.0005892953213571359
2023-08-02,-0.0007034532386152939,-0.0033999273967350446
2023-08-03,0.0018382947321011244,0.0038228075795121367
2023-08-04,0.004108223402892259,0.00186297374935346
2023-08-07,-0.007653638187143376,-0.007927423951205714
2023-08-08,-0.003323845266162285,-0.0033732167936432744
2023-08-09,-0.008101499638287057,-0.006006207561135506
2023-08-10,0.0010695700528422964,0.0027321458379245076
2023-08-11,-0.016676911539574492,-0.018652915226455343
2023-08-14,0.0030944776408289706,0.0010373141102149042
2023-08-15,-0.005327428086078577,-0.0036669355196617733
2023-08-16,-0.007038962604732941,-0.007078092803723507
2023-08-17,0.004537491079921733,0.005862130105452961
2023-08-18,-0.017804204284508036,-0.01658284845338577
2023-08-21,-0.009252708870224982,-0.010595587950763763
2023-08-22,0.009065244071579378,0.005723060610615826
2023-08-23,-0.014898365733711418,-0.01618291467999004
2023-08-24,-0.000748572983684056,0.00046569015648049647
2023-08-25,-0.014046663293559868,-0.010069023569682947
2023-08-28,0.010543398843781526,0.013897527134534293
2023-08-29,0.022411831671197525,0.017891953177714602
2023-08-30,0.002704571122317123,-0.0026362656315854272
2023-08-31,-0.012174410462690646,-0.009583452212423708
2023-09-01,0.0019602738305834486,0.004391914348150851
2023-09-04,0.014731557614826973,0.016904977879181216
2023-09-05,-0.007241957299866833,-0.007803637804023603
2023-09-06,0.0023372425447476634,6.164225457932796e-05
2023-09-07,-0.013246392961923408,-0.013499255744424432
2023-09-08,0.00019813194907410185,-0.0005221818288627234
2023-09-11,0.011330782598981973,0.011079775203398423
2023-09-12,2.7962607216558963e-05,0.0005321783014837011
2023-09-13,-0.011372921125263509,-0.00784453995490234
2023-09-14,-0.0025335612094133826,-0.0007771230408814417
2023-09-15,0.0006411103520109053,0.0007832894946942528
2023-09-18,-0.00017822722142061436,0.001572238169496032
2023-09-19,-0.005823420195390774,-0.004217850771388715
2023-09-20,-0.005417433609718208,-0.005151625044344689
2023-09-21,-0.005424273214626907,-0.006763791403678518
2023-09-22,0.01466645424297984,0.013490220279230473
2023-09-25,-0.01091697685633819,-0.006340312384561231
2023-09-26,-0.0031731563875533877,-0.004218499271930571
2023-09-27,0.0018849701380634428,0.0027335622073183198
2023-09-28,0.006856705214618926,0.003745068455642405
2023-10-09,-0.004319498789772102,-0.004427235014058395
2023-10-10,-0.003223279539118184,-0.005620114048193154
2023-10-11,0.0022637743634163904,-1.1025388110402767e-05
2023-10-12,0.007468559819656587,0.008529396457277866
2023-10-13,-0.0035637011617357345,-0.0061018433547634365
2023-10-16,-0.007979758602679524,-0.005203128158069892
2023-10-17,-0.002598054516321547,0.00015546524388981232
2023-10-18,-0.015969315952482833,-0.014035354402214761
2023-10-19,-0.012431688284511515,-0.013441639760274857
2023-10-20,-0.012490755435281962,-0.0064577746884176114
2023-10-23,-0.02154644792038308,-0.020417836512862664
2023-10-24,0.015039699652545382,0.013165946474489149
2023-10-25,0.012238432374862098,0.010736550611831947
2023-10-26,0.007675480532586497,0.0041787395291875435
2023-10-27,0.01257162690264969,0.014089577742789863
2023-10-30,0.006624850348356137,0.006935032632127136
2023-10-31,-0.002211465867196035,-0.0021934567224774085
2023-11-01,0.00037238421633041194,-0.002064446119617173
2023-11-02,-0.00503140909827145,-0.006808429104614318
2023-11-03,0.009856545023782208,0.006939637451261211
2023-11-06,0.019315049019483894,0.015114127871069138
2023-11-07,0.0010289775975458881,0.0002954607703272074
2023-11-08,0.0004930841106906744,-0.00027661309355045367
2023-11-09,-0.003993977583383731,-0.002609767003641127
2023-11-10,-0.00287878202813879,-0.0037047063554656694
2023-11-13,0.0072126123032009715,0.006314319326665041
2023-11-14,0.005507600744485322,0.0032675103466088167
2023-11-15,0.0036615636432471704,0.004804091249818613
2023-11-16,-0.00557950241447267,-0.006795258938557095
2023-11-17,0.006286886028647697,0.0036985110805675615
2023-11-20,0.008190140659304533,0.006133536208991153
2023-11-21,-0.000381198522831085,-6.095212344771773e-05
2023-11-22,-0.0048890994253991136,-0.008291436311686627
2023-11-23,0.010170137752161489,0.008637552083584556
2023-11-24,-0.010071112223815196,-0.007067743342401074
2023-11-27,-0.005743154480164936,-0.004268670701665811
2023-11-28,0.004277243656057532,0.00297429694280178
2023-11-29,-0.007134115602594252,-0.007968786113581466
2023-11-30,-0.004645206153259246,-0.0018132999540197855
2023-12-01,0.010484624277971961,0.005959536959247613
2023-12-04,-0.0014524773811872699,-0.0010442746624715893
2023-12-05,-0.019992457607721448,-0.018042344724087986
2023-12-06,0.00623562459112865,0.003778785321221525
2023-12-07,0.0033940543501630106,-0.0001793952574359295
2023-12-08,-0.003162561722956965,-0.0034884076102087206
2023-12-11,0.010564393640069482,0.009867152047646544
2023-12-12,0.005168049240718825,0.004128277446417349
2023-12-13,-0.00805227210299682,-0.009990274948826362
2023-12-14,-0.0020539925003620883,-0.002629285749865297
2023-12-15,-0.005280879341384606,-0.004753602929246235
2023-12-18,-0.014995329880091243,-0.011496902405485177
2023-12-19,-0.0021398305686261988,-0.002212287336722478
2023-12-20,-0.01482585732433259,-0.013234418630216764
2023-12-21,0.005667015080741026,0.005697423726929031
2023-12-22,-0.014940765099845705,-0.007480592291254423
2023-12-25,-0.0043203269234644015,-0.0005470512993365206
2023-12-26,-0.012119852772462691,-0.010226781844871038
2023-12-27,0.006701265800433652,0.005902445351174689
2023-12-28,0.014737208720087812,0.01618152047777357
2023-12-29,0.009183644553359292,0.007473128253963982
